rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,passes_attempted,passes_live,passes_dead,passes_free_kick,passes_through_ball,passes_switched,passes_crosses,passes_throw_in,passes_corner_kick,passes_in,passes_out,passes_straight,passes_completed,passes_offsides,passes_blocks,season,table_type,processed_at
1796,Nhoa Sangui,FRA,DF,Paris FC,Ligue 1,0.0,2006.0,3.2,175,150,25,4,0,0,7,21,0,0,0,0,152,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1797,Maroan Sannadi,MAR,FW,Athletic Club,La Liga,0.0,2001.0,2.5,60,58,2,1,0,0,1,0,0,0,0,0,42,0,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1798,Kaishu Sano,JPN,MF,Mainz 05,Bundesliga,0.0,2000.0,6.0,241,237,3,1,1,2,6,2,0,0,0,0,194,1,4,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1799,Morgan Sanson,FRA,MF,Nice,Ligue 1,0.0,1994.0,1.0,43,42,1,0,0,0,5,1,0,0,0,0,34,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1800,Baptiste Santamaria,FRA,MF,Valencia,La Liga,0.0,1995.0,5.8,271,259,10,10,0,2,2,0,0,0,0,0,217,2,8,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1801,Yellu Santiago,ESP,MF,Hellas Verona,Serie A,0.0,2004.0,0.0,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1802,Andrey Santos,BRA,MF,Chelsea,Premier League,0.0,2004.0,1.9,103,95,5,4,0,0,1,0,0,0,0,0,87,3,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1803,Kauã Santos,BRA,GK,Eint Frankfurt,Bundesliga,0.0,2003.0,3.0,122,101,20,6,0,0,0,0,0,0,0,0,81,1,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1804,Tiago Santos,POR,DF,Lille,Ligue 1,0.0,2002.0,1.2,45,38,7,1,0,0,7,6,0,0,0,0,30,0,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1805,Jeremy Sarmiento,ECU,MF,Cremonese,Serie A,0.0,2002.0,0.4,21,20,1,0,0,0,1,0,1,1,0,0,19,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1806,Amin Sarr,SWE,FW,Hellas Verona,Serie A,0.0,2001.0,2.4,48,45,3,0,0,0,1,0,0,0,0,0,34,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1807,Ismaila Sarr,SEN,"MF,FW",Crystal Palace,Premier League,0.0,1998.0,4.8,95,94,0,0,1,0,3,0,0,0,0,0,70,1,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1808,Malang Sarr,FRA,DF,Lens,Ligue 1,0.0,1999.0,7.0,310,280,30,17,0,5,1,0,0,0,0,0,267,0,7,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1809,Mamadou Sarr,FRA,DF,Strasbourg,Ligue 1,0.0,2005.0,6.0,373,346,27,14,0,1,0,6,0,0,0,0,349,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1810,Martin Satriano,URU,FW,Lyon,Ligue 1,0.0,2001.0,1.9,37,32,4,0,0,0,2,0,0,0,0,0,33,1,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1811,Mario Sauer,SVK,MF,Toulouse,Ligue 1,0.0,2004.0,3.8,123,111,12,3,0,0,4,0,3,1,1,0,101,0,4,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1812,Razvan Sava,ROU,GK,Udinese,Serie A,0.0,2002.0,6.0,172,124,48,16,0,0,0,1,0,0,0,0,135,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1813,Sávio,BRA,MF,Manchester City,Premier League,0.0,2004.0,1.9,85,84,1,0,0,0,3,1,0,0,0,0,73,0,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1814,Nicolò Savona,ITA,"DF,MF",Nott'ham Forest,Premier League,0.0,2003.0,1.6,71,56,15,3,0,0,2,12,0,0,0,0,54,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1815,Joe Scally,USA,DF,Gladbach,Bundesliga,0.0,2002.0,4.9,207,174,31,1,0,0,13,30,0,0,0,0,170,2,5,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1816,Giorgio Scalvini,ITA,DF,Atalanta,Serie A,0.0,2003.0,2.9,197,181,14,3,0,1,0,8,0,0,0,0,168,2,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1817,Gianluca Scamacca,ITA,FW,Atalanta,Serie A,0.0,1999.0,1.5,41,38,3,0,0,1,0,0,0,0,0,0,31,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1818,Kevin Schade,GER,FW,Brentford,Premier League,0.0,2001.0,6.4,99,91,8,0,1,0,6,5,1,1,0,0,58,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1819,András Schäfer,HUN,MF,Union Berlin,Bundesliga,0.0,1999.0,2.1,54,48,6,1,0,0,1,1,0,0,0,0,37,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1820,Fabian Schär,SUI,DF,Newcastle Utd,Premier League,0.0,1991.0,3.9,225,217,8,7,0,3,2,0,0,0,0,0,184,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1821,Derry Scherhant,GER,"FW,MF",Freiburg,Bundesliga,0.0,2002.0,1.3,34,26,8,5,0,0,11,0,3,3,0,0,19,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1822,Patrik Schick,CZE,FW,Leverkusen,Bundesliga,0.0,1996.0,4.7,71,64,6,0,0,0,0,2,0,0,0,0,53,1,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1823,Stefan Schimmer,GER,"FW,MF",Heidenheim,Bundesliga,0.0,1994.0,0.4,9,9,0,0,0,0,0,0,0,0,0,0,2,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1824,Xaver Schlager,AUT,MF,RB Leipzig,Bundesliga,0.0,1997.0,2.1,108,108,0,0,0,0,3,0,0,0,0,0,98,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1825,Keven Schlotterbeck,GER,DF,Augsburg,Bundesliga,0.0,1997.0,3.5,173,155,16,11,0,0,3,0,0,0,0,0,140,2,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1826,Nico Schlotterbeck,GER,DF,Dortmund,Bundesliga,0.0,1999.0,3.0,214,193,19,8,0,3,4,1,1,1,0,0,188,2,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1827,Romano Schmid,AUT,"MF,FW",Werder Bremen,Bundesliga,0.0,2000.0,5.6,246,221,23,1,1,1,20,1,14,2,6,0,175,2,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1828,Isaac Schmidt,SUI,"DF,MF",Werder Bremen,Bundesliga,0.0,1999.0,1.2,70,61,9,0,0,0,1,9,0,0,0,0,58,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1829,Joël Schmied,SUI,DF,Köln,Bundesliga,0.0,1998.0,5.4,180,169,10,5,0,1,1,5,0,0,0,0,152,1,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1830,Jan Schöppner,GER,"MF,DF",Heidenheim,Bundesliga,0.0,1999.0,4.7,122,120,0,0,1,0,1,0,0,0,0,0,81,2,5,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1831,Marvin Schwäbe,GER,GK,Köln,Bundesliga,0.0,1995.0,6.0,288,200,87,25,0,0,0,0,0,0,0,0,192,1,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1832,Léo Scienza,BRA,"MF,FW",Heidenheim,Bundesliga,0.0,1998.0,2.0,52,37,15,6,1,0,13,2,5,0,4,0,32,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1833,Alex Scott,ENG,MF,Bournemouth,Premier League,0.0,2003.0,5.0,250,225,25,6,1,2,18,1,14,11,1,0,203,0,5,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1834,Sebastian Sebulonsen,NOR,DF,Köln,Bundesliga,0.0,2000.0,5.3,164,123,40,1,0,1,16,38,1,0,0,0,106,1,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1835,Jenson Seelt,NED,DF,Sunderland,Premier League,0.0,2003.0,1.5,110,104,6,1,0,0,1,0,0,0,0,0,96,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1836,Jenson Seelt,NED,DF,Wolfsburg,Bundesliga,0.0,2003.0,0.1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1837,Alidu Seidu,GHA,DF,Rennes,Ligue 1,0.0,2000.0,3.2,239,213,25,5,0,1,5,20,0,0,0,0,216,1,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1838,Nicolas Seiwald,AUT,MF,RB Leipzig,Bundesliga,0.0,2001.0,5.2,171,169,2,2,1,0,2,0,0,0,0,0,146,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1839,Ayumu Seko,JPN,"MF,DF",Le Havre,Ligue 1,0.0,2000.0,6.2,201,198,3,3,0,1,1,0,0,0,0,0,160,0,6,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1840,Matz Sels,BEL,GK,Nott'ham Forest,Premier League,0.0,1992.0,7.0,192,139,53,11,0,1,0,0,0,0,0,0,138,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1841,Antoine Semenyo,GHA,"FW,MF",Bournemouth,Premier League,0.0,2000.0,7.0,219,192,26,0,0,0,9,26,0,0,0,0,147,1,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1842,Adrian Šemper,CRO,GK,Pisa,Serie A,0.0,1998.0,6.0,199,148,49,20,0,0,0,0,0,0,0,0,124,2,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1843,Marvin Senaya,TOG,DF,Auxerre,Ligue 1,0.0,2001.0,6.8,269,211,58,17,0,1,20,39,2,0,2,0,196,0,7,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1844,Marcos Senesi,ARG,DF,Bournemouth,Premier League,0.0,1997.0,6.9,450,417,28,18,2,0,9,5,0,0,0,0,349,5,5,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1845,Suat Serdar,GER,MF,Hellas Verona,Serie A,0.0,1997.0,5.7,192,186,5,5,3,3,5,0,0,0,0,0,135,1,7,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1846,Nicolás Serrano,ESP,FW,Athletic Club,La Liga,0.0,2003.0,1.3,56,49,7,1,0,0,12,1,5,4,0,0,42,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1847,Benjamin Šeško,SVN,FW,Manchester Utd,Premier League,0.0,2003.0,4.3,74,72,1,0,1,0,0,0,0,0,0,0,49,1,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1848,Ryan Sessegnon,ENG,DF,Fulham,Premier League,0.0,2000.0,5.3,251,196,52,3,2,1,20,49,0,0,0,0,177,3,12,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1849,Stephan El Shaarawy,ITA,"MF,FW",Roma,Serie A,0.0,1992.0,1.4,64,59,5,3,0,0,5,2,0,0,0,0,47,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1850,Luke Shaw,ENG,DF,Manchester Utd,Premier League,0.0,1995.0,6.7,400,367,32,5,0,8,1,17,0,0,0,0,335,1,6,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1851,Kwasi Sibo,GHA,MF,Oviedo,La Liga,0.0,1998.0,3.3,117,116,0,0,0,0,0,0,0,0,0,0,103,1,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1852,Djibril Sidibé,FRA,"DF,MF",Toulouse,Ligue 1,0.0,1992.0,4.5,202,181,20,4,2,0,12,16,0,0,0,0,143,1,5,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1853,Armindo Sieb,GER,"FW,MF",Mainz 05,Bundesliga,0.0,2003.0,2.6,62,59,2,0,0,0,6,0,0,0,0,0,42,1,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1854,Jamil Siebert,GER,DF,Lecce,Serie A,0.0,2002.0,0.9,38,29,9,1,0,1,0,0,0,0,0,0,37,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1855,Francisco Sierralta,CHI,DF,Auxerre,Ligue 1,0.0,1997.0,5.7,277,265,11,8,0,1,0,0,0,0,0,0,248,1,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1856,Tim Siersleben,GER,DF,Heidenheim,Bundesliga,0.0,2000.0,3.0,131,113,17,2,0,0,1,2,0,0,0,0,98,1,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1857,André Silva,POR,FW,Elche,La Liga,0.0,1995.0,4.0,110,104,6,0,1,1,0,0,0,0,0,0,87,0,4,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1858,Bernardo Silva,POR,MF,Manchester City,Premier League,0.0,1994.0,4.1,200,181,17,5,2,0,12,5,5,3,1,1,171,2,4,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1859,Caio Henrique Oliveira Silva,BRA,DF,Monaco,Ligue 1,0.0,1997.0,4.6,256,200,55,4,0,0,30,38,13,7,3,0,189,1,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1860,Fábio Silva,POR,FW,Dortmund,Bundesliga,0.0,2002.0,0.2,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1861,Jota Silva,POR,FW,Nott'ham Forest,Premier League,0.0,1999.0,0.1,3,3,0,0,0,0,1,0,0,0,0,0,2,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1862,Marco Silvestri,ITA,GK,Cremonese,Serie A,0.0,1991.0,2.0,83,53,30,3,0,0,0,0,0,0,0,0,54,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1863,Abdallah Sima,SEN,MF,Lens,Ligue 1,0.0,2001.0,0.6,14,14,0,0,1,0,0,0,0,0,0,0,9,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1864,Giovanni Simeone,ARG,FW,Torino,Serie A,0.0,1995.0,4.7,81,68,12,0,0,1,1,0,0,0,0,0,64,1,4,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1865,Giuliano Simeone,ARG,"MF,FW",Atlético Madrid,La Liga,0.0,2002.0,6.7,273,268,5,1,2,1,10,4,0,0,0,0,224,0,7,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1866,Moses Simon,NGA,"FW,MF",Paris FC,Ligue 1,0.0,1995.0,5.8,157,144,12,3,1,1,35,5,4,3,0,0,109,1,8,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1867,Unai Simón,ESP,GK,Athletic Club,La Liga,0.0,1997.0,8.0,245,178,66,30,0,1,0,0,0,0,0,0,159,1,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1868,Xavi Simons,NED,"FW,MF",Tottenham,Premier League,0.0,2003.0,2.8,119,96,21,5,1,1,19,1,13,13,0,0,89,2,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1869,Xavi Simons,NED,MF,RB Leipzig,Bundesliga,0.0,2003.0,1.0,39,35,4,2,0,0,2,0,2,1,0,0,33,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1870,Danel Sinani,LUX,MF,St. Pauli,Bundesliga,0.0,1997.0,5.8,333,289,44,14,6,0,35,2,17,8,6,0,236,0,10,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1871,Lassine Sinayoko,MLI,"FW,MF",Auxerre,Ligue 1,0.0,1999.0,6.3,130,122,7,1,3,0,5,1,0,0,0,0,91,1,5,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1872,Antonio Sivera,ESP,GK,Alavés,La Liga,0.0,1996.0,8.0,203,111,91,33,0,0,0,0,0,0,0,0,121,1,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1873,Telli Siwe,FRA,DF,Auxerre,Ligue 1,0.0,2004.0,2.5,66,63,3,3,0,0,0,0,0,0,0,0,56,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1874,Tim Skarke,GER,"MF,DF",Union Berlin,Bundesliga,0.0,1996.0,1.4,34,30,4,0,0,0,1,4,0,0,0,0,20,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1875,Ellyes Skhiri,TUN,MF,Eint Frankfurt,Bundesliga,0.0,1995.0,1.9,104,99,5,5,0,0,0,0,0,0,0,0,94,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1876,Leo Skiri Østigård,NOR,DF,Genoa,Serie A,0.0,1999.0,3.5,218,210,8,5,0,1,0,0,0,0,0,0,194,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1877,Łukasz Skorupski,POL,GK,Bologna,Serie A,0.0,1991.0,6.0,297,258,39,12,0,0,0,0,0,0,0,0,241,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1878,Andreas Skov Olsen,DEN,FW,Wolfsburg,Bundesliga,0.0,1999.0,3.5,112,110,2,0,0,1,4,1,1,1,0,0,94,0,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1879,Robert Skov,DEN,DF,Union Berlin,Bundesliga,0.0,1996.0,2.4,86,72,14,3,0,1,13,11,0,0,0,0,51,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1880,Adam Smith,ENG,DF,Bournemouth,Premier League,0.0,1991.0,2.3,87,71,16,4,0,0,2,12,0,0,0,0,69,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1881,Eric Smith,SWE,DF,St. Pauli,Bundesliga,0.0,1997.0,6.0,427,392,33,29,0,1,8,0,1,0,1,0,370,2,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1882,Emile Smith Rowe,ENG,MF,Fulham,Premier League,0.0,2000.0,1.5,87,85,2,1,0,0,0,0,0,0,0,0,76,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1883,Ivan Smolčić,CRO,DF,Como,Serie A,0.0,2000.0,2.9,150,124,24,5,1,0,5,19,0,0,0,0,122,2,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1884,Simon Sohm,SUI,MF,Fiorentina,Serie A,0.0,2001.0,2.7,118,114,2,2,2,0,1,0,0,0,0,0,98,2,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1885,Alex Sola,ESP,FW,Getafe,La Liga,0.0,1999.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1886,Dominic Solanke,ENG,FW,Tottenham,Premier League,0.0,1997.0,0.4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1887,Carlos Soler,ESP,MF,Real Sociedad,La Liga,0.0,1997.0,2.4,154,145,9,4,1,0,5,2,3,1,0,0,130,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1888,Julio Soler,ARG,FW,Bournemouth,Premier League,0.0,2005.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1889,Oumar Solet,FRA,DF,Udinese,Serie A,0.0,2000.0,6.0,408,374,33,17,0,1,2,2,0,0,0,0,359,1,4,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1890,Jhon Solis,COL,MF,Girona,La Liga,0.0,2004.0,3.3,130,127,3,2,0,1,0,1,0,0,0,0,115,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1891,Manor Solomon,ISR,"MF,DF",Villarreal,La Liga,0.0,1999.0,1.1,34,27,7,2,0,0,8,0,5,4,0,0,22,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1892,Yann Sommer,SUI,GK,Inter,Serie A,0.0,1988.0,4.0,125,102,23,2,0,0,0,0,0,0,0,0,114,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1893,Oliver Sonne,PER,"DF,FW",Burnley,Premier League,0.0,2000.0,1.2,29,28,1,0,0,0,3,1,0,0,0,0,19,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1894,David Soria,ESP,GK,Getafe,La Liga,0.0,1993.0,8.0,228,117,107,46,0,0,0,0,0,0,0,0,95,4,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1895,Hugo Sotelo,ESP,MF,Celta Vigo,La Liga,0.0,2003.0,6.0,440,395,43,20,2,3,28,1,22,6,14,0,388,2,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1896,Florian Sotoca,FRA,"MF,FW",Lens,Ligue 1,0.0,1990.0,0.3,11,10,0,0,0,0,0,0,0,0,0,0,5,1,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1897,Riccardo Sottil,ITA,FW,Lecce,Serie A,0.0,1999.0,2.7,77,67,10,4,0,0,10,1,5,4,1,0,59,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1898,Tomáš Souček,CZE,MF,West Ham,Premier League,0.0,1995.0,2.6,91,90,1,1,0,1,1,0,0,0,0,0,70,0,4,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1899,Matìas Soulé,ARG,"MF,FW",Roma,Serie A,0.0,2003.0,5.4,246,225,21,6,0,4,27,1,13,12,0,0,193,0,6,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1900,Aboubaka Soumahoro,FRA,DF,Hamburger SV,Bundesliga,0.0,2005.0,0.5,20,19,0,0,0,0,0,0,0,0,0,0,18,1,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1901,Sambou Soumano,SEN,FW,Lorient,Ligue 1,0.0,2001.0,3.3,52,43,9,0,1,1,0,0,0,0,0,0,39,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1902,Issa Soumaré,SEN,"FW,MF",Le Havre,Ligue 1,0.0,2000.0,7.0,173,168,5,0,0,2,21,2,0,0,0,0,120,0,5,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1903,Vinicius Souza,BRA,MF,Wolfsburg,Bundesliga,0.0,1999.0,5.1,148,147,1,1,0,0,0,0,0,0,0,0,124,0,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1904,Djibril Sow,SUI,MF,Sevilla,La Liga,0.0,1997.0,2.8,108,102,5,1,0,4,2,0,1,0,1,0,92,1,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1905,Djed Spence,ENG,DF,Tottenham,Premier League,0.0,2000.0,4.5,261,222,38,2,0,2,11,36,0,0,0,0,207,1,7,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1906,Leonardo Spinazzola,ITA,DF,Napoli,Serie A,0.0,1993.0,3.1,163,140,22,2,1,1,11,20,0,0,0,0,124,1,5,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1907,Anton Stach,GER,MF,Leeds United,Premier League,0.0,1998.0,6.7,266,248,17,5,0,3,18,0,12,7,4,0,195,1,12,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1908,Jens Stage,DEN,MF,Werder Bremen,Bundesliga,0.0,1996.0,3.2,124,122,1,1,0,1,0,0,0,0,0,0,86,1,4,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1909,Benjamin Stambouli,FRA,MF,Metz,Ligue 1,0.0,1990.0,4.9,232,224,4,3,2,3,3,1,0,0,0,0,182,4,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1910,Nicolae Stanciu,ROU,"MF,FW",Genoa,Serie A,0.0,1993.0,1.9,88,77,11,4,0,1,9,0,5,4,0,0,60,0,4,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1911,Otto Stange,GER,MF,Hamburger SV,Bundesliga,0.0,2007.0,0.2,2,1,1,0,0,0,1,1,0,0,0,0,1,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1912,Josip Stanišić,CRO,DF,Bayern Munich,Bundesliga,0.0,2000.0,3.0,170,150,20,4,0,2,3,16,0,0,0,0,146,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1913,Carl Starfelt,SWE,DF,Celta Vigo,La Liga,0.0,1995.0,1.4,93,93,0,0,0,0,0,0,0,0,0,0,90,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1914,Niklas Stark,GER,DF,Werder Bremen,Bundesliga,0.0,1995.0,1.5,80,76,4,4,0,1,0,0,0,0,0,0,74,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1915,Orri Steinn Óskarsson,ISL,FW,Real Sociedad,La Liga,0.0,2004.0,1.3,18,18,0,0,1,0,1,0,0,0,0,0,9,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1916,Calvin Stengs,NED,MF,Pisa,Serie A,0.0,1998.0,0.1,18,15,3,2,0,0,3,0,1,1,0,0,13,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1917,Angelo Stiller,GER,MF,Stuttgart,Bundesliga,0.0,2001.0,5.4,424,367,53,19,4,0,23,2,24,9,3,0,364,4,6,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1918,Kevin Stöger,AUT,MF,Gladbach,Bundesliga,0.0,1993.0,3.1,167,144,23,5,2,1,18,1,12,9,2,0,126,0,6,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1919,John Stones,ENG,DF,Manchester City,Premier League,0.0,1994.0,2.9,220,215,5,4,0,1,4,0,0,0,0,0,201,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1920,Jørgen Strand Larsen,NOR,FW,Wolves,Premier League,0.0,2000.0,4.0,76,75,1,0,0,0,0,0,0,0,0,0,51,0,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1921,Pascal Struijk,NED,DF,Leeds United,Premier League,0.0,1999.0,7.0,412,382,30,13,0,0,0,2,0,0,0,0,384,0,4,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1922,Cristhian Stuani,URU,FW,Girona,La Liga,0.0,1986.0,1.2,14,11,3,0,0,0,0,0,0,0,0,0,8,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1923,Nikola Štulić,SRB,FW,Lecce,Serie A,0.0,2001.0,3.8,70,66,4,0,0,0,0,0,0,0,0,0,46,0,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1924,Denis Suárez,ESP,MF,Alavés,La Liga,0.0,1994.0,1.8,110,103,6,3,2,0,2,0,3,0,1,0,93,1,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1925,Gabriel Suazo,CHI,"DF,MF",Sevilla,La Liga,0.0,1997.0,5.3,281,213,66,8,2,1,25,48,10,2,6,0,222,2,7,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1926,Luka Sučić,CRO,MF,Real Sociedad,La Liga,0.0,2002.0,1.4,55,52,3,0,0,1,1,1,0,0,0,0,42,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
1927,Petar Sucic,CRO,MF,Inter,Serie A,0.0,2003.0,3.0,138,134,2,1,0,2,3,0,0,0,0,0,122,2,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
